Description,Latitude,Longitude,RackType,RackCount,ShelterIndicator
CHAI CHEE AVENUE BLOCK 33_YB,1.3241000878588514,103.92586513772731,Yellow Box,6,Y
CHAI CHEE AVENUE BLOCK 34_YB,1.3242191755035009,103.92634240470295,Yellow Box,6,Y
CHAI CHEE AVENUE BLOCK 35_YB,1.324717839912707,103.92656870040841,Yellow Box,6,Y
CHAI CHEE AVENUE BLOCK 38_YB,1.3259593145145512,103.92583724717117,Yellow Box,6,Y
CHAI CHEE AVENUE BLOCK 39_YB,1.3263781459358177,103.92587757648703,Yellow Box,6,Y
CHAI CHEE AVENUE BLOCK 40_YB,1.3257799798867185,103.92641463754207,Yellow Box,6,Y
CHAI CHEE DRIVE BLOCK 55_YB,1.3271487758440657,103.91945686038422,Yellow Box,16,Y
CHAI CHEE DRIVE BLOCK 56_YB,1.3264144999659953,103.91972082518906,Yellow Box,13,Y
CHAI CHEE DRIVE BLOCK 58_YB,1.3261160812195014,103.91972731706261,Yellow Box,10,Y
CHAI CHEE ROAD BLOCK 10_YB,1.3275922798509137,103.92469328672448,Yellow Box,6,Y
CHAI CHEE ROAD BLOCK 11_YB,1.3267886223164664,103.92527845717994,Yellow Box,6,Y
CHAI CHEE ROAD BLOCK 25_YB,1.3235767267105625,103.92448246784102,Yellow Box,6,Y
CHAI CHEE ROAD BLOCK 26_YB,1.3231173570723411,103.9234551015396,Yellow Box,13,Y
CHAI CHEE ROAD BLOCK 59_YB,1.3251841568945195,103.92009092858464,Yellow Box,13,Y
CHAI CHEE ROAD BLOCK 62_YB,1.3258097557350577,103.92102076779561,Yellow Box,10,Y
CHAI CHEE ROAD BLOCK 63_YB,1.32612780388616,103.921109209187,Yellow Box,10,Y
CHAI CHEE ROAD BLOCK 803_YB,1.3242901157955085,103.92273079707877,Yellow Box,16,Y
CHAI CHEE ROAD BLOCK 804_YB,1.3242600339063226,103.9221299912904,Yellow Box,10,Y
CHAI CHEE ROAD BLOCK 805_YB,1.3243254987517326,103.92151228312284,Yellow Box,10,Y
CHAI CHEE ROAD BLOCK 807A_YB,1.327203600374888,103.92334211054575,Yellow Box,6,Y
CHAI CHEE ROAD BLOCK 807B_YB,1.3274522861601354,103.92324068484815,Yellow Box,6,Y
CHAI CHEE ROAD BLOCK 807C_YB,1.3280425668500448,103.92356841832209,Yellow Box,6,Y
CHAI CHEE ROAD BLOCK 808A_YB,1.3271250543027546,103.92374784640626,Yellow Box,6,Y
CHAI CHEE ROAD BLOCK 808B_YB,1.3275111548646796,103.924048263164,Yellow Box,6,Y
CHAI CHEE ROAD BLOCK 808C_YB,1.3277978026830328,103.92380378997272,Yellow Box,6,Y
CHAI CHEE STREET BLOCK 41_YB,1.3274600215289847,103.92627216300937,Yellow Box,6,Y
CHAI CHEE STREET BLOCK 42_YB,1.3280175911409997,103.92631769940367,Yellow Box,6,Y
CHAI CHEE STREET BLOCK 43_YB,1.3284076434071592,103.92594448623075,Yellow Box,13,Y
CHAI CHEE STREET BLOCK 44_YB,1.3289259694095867,103.92540612113069,Yellow Box,6,Y
CHAI CHEE STREET BLOCK 45_YB,1.32861450366714,103.92429943066313,Yellow Box,6,Y
CHAI CHEE STREET BLOCK 50_YB,1.32915511211707,103.92288066427884,Yellow Box,10,Y
CHAI CHEE STREET BLOCK 52_YB,1.328782144271868,103.92135262742092,Yellow Box,6,Y
CIRCUIT ROAD BLOCK 17A_YB,1.3299726191686658,103.88802249645407,Yellow Box,6,Y
CIRCUIT ROAD BLOCK 17B_YB,1.3298966837548971,103.88899522915005,Yellow Box,6,Y
CIRCUIT ROAD BLOCK 18A_YB,1.3294909585717907,103.88812652159865,Yellow Box,6,Y
CIRCUIT ROAD BLOCK 18B_YB,1.3291951501679593,103.88845682852782,Yellow Box,6,Y
CIRCUIT ROAD BLOCK 18C_YB,1.3292239343955679,103.88892498996346,Yellow Box,6,Y
CIRCUIT ROAD BLOCK 18D_YB,1.3294045499260245,103.88920328960631,Yellow Box,6,Y
CIRCUIT ROAD BLOCK 37_YB,1.3280931259243405,103.88706532678731,Yellow Box,16,Y
CIRCUIT ROAD BLOCK 41_YB,1.327226680803052,103.88631625138213,Yellow Box,10,Y
CIRCUIT ROAD BLOCK 65_YB,1.3274203732342833,103.88714333900711,Yellow Box,13,Y
EUNOS CRESCENT BLOCK 1_YB,1.3207750670725473,103.90245500244555,Yellow Box,6,Y
EUNOS CRESCENT BLOCK 10_YB,1.3222789313267973,103.90276454937919,Yellow Box,10,Y
EUNOS CRESCENT BLOCK 11_YB,1.321810318977881,103.90426654735792,Yellow Box,10,Y
EUNOS CRESCENT BLOCK 12_YB,1.322214763310219,103.90396875747702,Yellow Box,6,Y
EUNOS CRESCENT BLOCK 13_YB,1.3227108345146346,103.9034199846035,Yellow Box,6,Y
EUNOS CRESCENT BLOCK 14_YB,1.323180707623722,103.90360856204282,Yellow Box,6,Y
EUNOS CRESCENT BLOCK 15_YB,1.3239084335339297,103.90349414349822,Yellow Box,10,Y
EUNOS CRESCENT BLOCK 16_YB,1.3230000633018666,103.90439402454778,Yellow Box,6,Y
EUNOS CRESCENT BLOCK 17_YB,1.3233691611602403,103.90435502175441,Yellow Box,6,Y
EUNOS CRESCENT BLOCK 18_YB,1.3236728226922199,103.90409494171855,Yellow Box,6,Y
EUNOS CRESCENT BLOCK 19_YB,1.3242670720706657,103.90304940183329,Yellow Box,10,Y
EUNOS CRESCENT BLOCK 2_YB,1.32067296494592,103.90286593925042,Yellow Box,10,Y
EUNOS CRESCENT BLOCK 20_YB,1.3246387886531379,103.9029739864738,Yellow Box,6,Y
EUNOS CRESCENT BLOCK 21_YB,1.3250837832472167,103.90352538721166,Yellow Box,10,Y
EUNOS CRESCENT BLOCK 22_YB,1.3247252061809465,103.90179058487324,Yellow Box,10,Y
EUNOS CRESCENT BLOCK 23_YB,1.3242749567369527,103.90192581866832,Yellow Box,6,Y
EUNOS CRESCENT BLOCK 24_YB,1.3237461744663728,103.90211826976869,Yellow Box,10,Y
EUNOS CRESCENT BLOCK 31_YB,1.3204949856787687,103.90197773257734,Yellow Box,10,Y
EUNOS CRESCENT BLOCK 32_YB,1.3202724965850923,103.9013977294888,Yellow Box,6,Y
EUNOS CRESCENT BLOCK 33_YB,1.320170424418972,103.9007253983872,Yellow Box,10,Y
EUNOS CRESCENT BLOCK 34_YB,1.3210532422358003,103.90087432278564,Yellow Box,6,Y
EUNOS CRESCENT BLOCK 35_YB,1.3211265281321163,103.9012358476776,Yellow Box,6,Y
EUNOS CRESCENT BLOCK 36_YB,1.3212070111593028,103.90165199135527,Yellow Box,10,Y
EUNOS CRESCENT BLOCK 9_YB,1.3217815606083858,103.90298821165977,Yellow Box,10,Y
EUNOS ROAD 5 BLOCK 411_YB,1.3187719881633353,103.89940367585086,Yellow Box,6,Y
EUNOS ROAD 5 BLOCK 412_YB,1.3183937288442331,103.89942447293012,Yellow Box,13,Y
EUNOS ROAD 5 BLOCK 413_YB,1.3184277875050168,103.89835030973666,Yellow Box,13,Y
EUNOS ROAD 5 BLOCK 415_YB,1.3183688973979604,103.89803300065952,Yellow Box,13,Y
EUNOS ROAD 5 BLOCK 417_YB,1.3182144716731863,103.89730084855381,Yellow Box,13,Y
GEYLANG SERAI BLOCK 2A_YB,1.3169731021834838,103.89792440825826,Yellow Box,6,Y
GEYLANG SERAI BLOCK 2B_YB,1.3172715312891843,103.89752388035416,Yellow Box,6,Y
GEYLANG SERAI BLOCK 2C_YB,1.3173696830842792,103.89799464224338,Yellow Box,6,Y
GEYLANG SERAI BLOCK 2D_YB,1.3174449321865345,103.89837632341056,Yellow Box,6,Y
GEYLANG SERAI BLOCK 3A_YB,1.3174043428947189,103.89893811255206,Yellow Box,6,Y
HAIG ROAD BLOCK 1_YB,1.311492798218469,103.89810313768076,Yellow Box,6,Y
HAIG ROAD BLOCK 11_YB,1.314990096275485,103.89654009997076,Yellow Box,10,Y
HAIG ROAD BLOCK 2_YB,1.3123121528158201,103.89764020294746,Yellow Box,13,Y
HAIG ROAD BLOCK 22_YB,1.3138304833851142,103.89528124636301,Yellow Box,13,Y
HAIG ROAD BLOCK 3_YB,1.311683911096041,103.8973228801967,Yellow Box,13,Y
HAIG ROAD BLOCK 4_YB,1.3120216029025449,103.89703159077175,Yellow Box,13,Y
HAIG ROAD BLOCK 5_YB,1.3125425384772156,103.89657384984585,Yellow Box,10,Y
HAIG ROAD BLOCK 6_YB,1.3133042743210661,103.89724489509062,Yellow Box,10,Y
HAIG ROAD BLOCK 7_YB,1.3137571436060291,103.89701863031199,Yellow Box,10,Y
HAIG ROAD BLOCK 8_YB,1.3136864905123589,103.89603549709744,Yellow Box,13,Y
HAIG ROAD BLOCK 9_YB,1.3143330713976038,103.89575721932829,Yellow Box,6,Y
JALAN DAMAI BLOCK 670_YB,1.3325033965371234,103.9082106768469,Yellow Box,16,Y
JALAN TENAGA BLOCK 652_YB,1.332580348972665,103.90752662789599,Yellow Box,16,Y
JALAN TENAGA BLOCK 657_YB,1.3337943191760495,103.90701362552154,Yellow Box,16,Y
JALAN TENEGA BLOCK 647_YB,1.3319558254663801,103.90562603535717,Yellow Box,16,Y
JOO SENG ROAD BLOCK 10_YB,1.3346499641611498,103.88013137172095,Yellow Box,6,Y
JOO SENG ROAD BLOCK 11_YB,1.3350452286901442,103.88062034834863,Yellow Box,10,Y
JOO SENG ROAD BLOCK 12_YB,1.3359745476452733,103.87890897340891,Yellow Box,10,Y
JOO SENG ROAD BLOCK 13_YB,1.3357778543819585,103.87927783873828,Yellow Box,13,Y
JOO SENG ROAD BLOCK 14_YB,1.3359640580650725,103.87990251730727,Yellow Box,6,Y
JOO SENG ROAD BLOCK 15_YB,1.335589719319088,103.88024062730499,Yellow Box,13,Y
JOO SENG ROAD BLOCK 16_YB,1.3365085293831003,103.88052674387434,Yellow Box,13,Y
JOO SENG ROAD BLOCK 17_YB,1.3361996235347702,103.88136162718467,Yellow Box,13,Y
JOO SENG ROAD BLOCK 18_YB,1.3367100769314084,103.88134603169158,Yellow Box,10,Y
JOO SENG ROAD BLOCK 19_YB,1.3347585825682098,103.88098446879495,Yellow Box,10,Y
JOO SENG ROAD BLOCK 8_YB,1.3352285059182043,103.8786332642642,Yellow Box,13,Y
LENGKONG TIGA BLOCK 102_YB,1.3254230918115706,103.9108468192954,Yellow Box,6,Y
LENGKONG TIGA BLOCK 103_YB,1.3260382587435446,103.91066217532024,Yellow Box,6,Y
LENGKONG TIGA BLOCK 104_YB,1.3259204901756814,103.90975836283106,Yellow Box,6,Y
LENGKONG TIGA BLOCK 106_YB,1.3253773126267536,103.9098662830368,Yellow Box,6,Y
LENGKONG TIGA BLOCK 108_YB,1.3245291636976424,103.91024728699712,Yellow Box,6,Y
LENGKONG TIGA BLOCK 109_YB,1.3247882974770584,103.91085980400068,Yellow Box,6,Y
LENGKONG TIGA BLOCK 110_YB,1.3234598090833491,103.91092738576815,Yellow Box,6,Y
LENGKONG TIGA BLOCK 111_YB,1.3243642289563362,103.91085979082175,Yellow Box,6,Y
LENGKONG TIGA BLOCK 112_YB,1.3236247159245498,103.91120308483984,Yellow Box,6,Y
LENGKONG TIGA BLOCK 114_YB,1.3232647609289165,103.91184289154067,Yellow Box,6,Y
LENGKONG TIGA BLOCK 115_YB,1.3228197682920877,103.91129018940127,Yellow Box,6,Y
LENGKONG TIGA BLOCK 116_YB,1.322913996101953,103.91159449594824,Yellow Box,6,Y
MARINE CRESCENT BLOCK 30_YB,1.3042939436397085,103.91110756690846,Yellow Box,6,Y
MARINE CRESCENT BLOCK 31_YB,1.3037114855803849,103.91169014294277,Yellow Box,6,Y
MARINE CRESCENT BLOCK 32_YB,1.3032036358676509,103.91215178080463,Yellow Box,6,Y
MARINE CRESCENT BLOCK 33_YB,1.3026604527884509,103.91243135686138,Yellow Box,6,Y
MARINE CRESCENT BLOCK 43_YB,1.3054496048559456,103.91290415157374,Yellow Box,13,Y
MARINE CRESCENT BLOCK 45_YB,1.3045347328524786,103.91237874780246,Yellow Box,10,Y
MARINE CRESCENT BLOCK 46_YB,1.304878952044182,103.91267265649456,Yellow Box,10,Y
MARINE CRESCENT BLOCK 47_YB,1.3055634984923885,103.91216680921636,Yellow Box,10,Y
MARINE DRIVE BLOCK 60_YB,1.3036293369369394,103.90886330268792,Yellow Box,6,Y
MARINE DRIVE BLOCK 61_YB,1.3028833011437166,103.90850306066253,Yellow Box,6,Y
MARINE DRIVE BLOCK 62_YB,1.3028780394570214,103.90937304983937,Yellow Box,6,Y
MARINE DRIVE BLOCK 63_YB,1.3026044832541266,103.90956290475857,Yellow Box,6,Y
MARINE DRIVE BLOCK 64_YB,1.3021345987017594,103.90976185674953,Yellow Box,6,Y
MARINE DRIVE BLOCK 65_YB,1.3033505304324755,103.90954472112608,Yellow Box,6,Y
MARINE DRIVE BLOCK 66_YB,1.303892378855031,103.91010132273269,Yellow Box,6,Y
MARINE DRIVE BLOCK 67_YB,1.304380602109559,103.90941991051172,Yellow Box,6,Y
MARINE DRIVE BLOCK 71_YB,1.3046646368998562,103.90897387038933,Yellow Box,6,Y
MARINE DRIVE BLOCK 72_YB,1.3042144073242152,103.90843937890921,Yellow Box,6,Y
MARINE DRIVE BLOCK 73_YB,1.303741911159559,103.9084380644721,Yellow Box,6,Y
MARINE DRIVE BLOCK 74_YBr,1.3036697953464744,103.90721680848489,Yellow Box,6,Y
MARINE DRIVE BLOCK 75_YB,1.3034513704653885,103.90760577886705,Yellow Box,6,Y
MARINE DRIVE BLOCK 76_YB,1.3030142045264896,103.90790096425924,Yellow Box,6,Y
MARINE TERRACE BLOCK 1_YB,1.3049377961092998,103.91852242194551,Yellow Box,6,Y
MARINE TERRACE BLOCK 12_YB,1.3045334574778367,103.91562374301712,Yellow Box,10,Y
MARINE TERRACE BLOCK 13_YB,1.304109386369377,103.9157017552166,Yellow Box,10,Y
MARINE TERRACE BLOCK 14_YB,1.3034955401387784,103.91551707383832,Yellow Box,10,Y
MARINE TERRACE BLOCK 18_YB,1.3032298770673698,103.9144689166506,Yellow Box,10,Y
MARINE TERRACE BLOCK 19_YB,1.3046695950548066,103.91511137675822,Yellow Box,13,Y
MARINE TERRACE BLOCK 2_YB,1.304381549046092,103.91806204996892,Yellow Box,6,Y
MARINE TERRACE BLOCK 20_YB,1.303864649491995,103.91513085726748,Yellow Box,13,Y
MARINE TERRACE BLOCK 3_YB,1.3042153388099316,103.91764330502046,Yellow Box,6,Y
MARINE TERRACE BLOCK 4_YB,1.3051878262067322,103.91736764551347,Yellow Box,10,Y
MARINE TERRACE BLOCK 5_YB,1.3045648278258175,103.91689426719427,Yellow Box,6,Y
MARINE TERRACE BLOCK 51_YB,1.3063160844038124,103.91657571867628,Yellow Box,6,Y
MARINE TERRACE BLOCK 52_YB,1.3058422752411858,103.91670184516182,Yellow Box,6,Y
MARINE TERRACE BLOCK 54_YB,1.3053528327198247,103.91461723406825,Yellow Box,10,Y
MARINE TERRACE BLOCK 55_YB,1.3054379217443317,103.9141997976058,Yellow Box,6,Y
MARINE TERRACE BLOCK 6_YB,1.3038711596573405,103.9161673024063,Yellow Box,6,Y
MARINE TERRACE BLOCK 7_YB,1.3043632523720605,103.91725318004983,Yellow Box,6,Y
MARINE TERRACE BLOCK 8_YB,1.304138167451366,103.91611659425125,Yellow Box,10,Y
PIPIT ROAD BLOCK 55_YB,1.3237717533396114,103.88870407142167,Yellow Box,13,Y
PIPIT ROAD BLOCK 94_YB,1.3232043677737124,103.88858506825642,Yellow Box,13,Y
SIMS AVENUE BLOCK 842_YB,1.3179284787179002,103.90161433636442,Yellow Box,6,Y
SIMS AVENUE BLOCK 846_YB,1.3176392166039892,103.90181069497356,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 311_YB,1.3298015191381964,103.90317695651049,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 313_YB,1.3289127921043875,103.90371661668148,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 314_YB,1.3292099075752306,103.90351765681206,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 315_YB,1.3293931550642393,103.90323806601407,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 316_YB,1.3290882067648961,103.90248449043104,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 318_YB,1.3285831900051166,103.90335591524081,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 319_YB,1.3282651305081234,103.90363810302308,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 320_YB,1.3287873478544348,103.90416869977248,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 322_YB,1.3278200913357339,103.90464203440254,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 323_YB,1.328227142919032,103.90470706835508,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 324_YB,1.3283658942874925,103.90426231986815,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 326_YB,1.3273083501847678,103.90392807529068,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 327_YB,1.3268842812324952,103.9039410677178,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 329_YB,1.32711722597507,103.9050191433609,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 330_YB,1.3265636065936368,103.90413222402464,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 333_YB,1.3266303980943064,103.90273034628267,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 334_YB,1.3263359041443379,103.9027966607633,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 336_YB,1.3257953679901333,103.90206969720428,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 338_YB,1.3261343647658317,103.9019383616384,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 339_YB,1.3264982184610303,103.90221146508776,Yellow Box,10,Y
UBI AVENUE 1 BLOCK 341_YB,1.3267534622665926,103.90158985941599,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 343_YB,1.3264864941265144,103.90020617869479,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 344_YB,1.3262443858492985,103.89910599586419,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 346_YB,1.3259721348153495,103.89945840919266,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 347_YB,1.3256854826499924,103.89994736873561,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 348_YB,1.3261553501638736,103.90035181962087,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 349_YB,1.3258412141428906,103.900758850333,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 351_YB,1.3254210774992448,103.9005611714226,Yellow Box,6,Y
UBI AVENUE 1 BLOCK 352_YB,1.325396222550594,103.90007350411119,Yellow Box,6,Y
UPPER ALJUNIED LANE BLOCK 3_YB,1.3339274733705915,103.87962484325435,Yellow Box,13,Y
UPPER ALJUNIED LANE BLOCK 7_YB,1.3347349890411713,103.87873689773181,Yellow Box,10,Y
GEYLANG EAST INDUSTRIAL ESTATE (BLOCK 1013),1.3190396604861079,103.8910969379208,Yellow Box,13,Y
GEYLANG EAST INDUSTRIAL ESTATE (BLOCK 1014),1.3184556535718173,103.89122889466609,Yellow Box,13,Y
KB-1 (YB 2),1.3372967004981624,103.90480070071348,Yellow Box,11,Y
KB-1 (YB 3),1.3372532375617445,103.9047367205537,Yellow Box,11,Y
HEARTBEAT@BEDOK_B_R,1.3267370418544122,103.9324640497598,PA_RACKS,22,Y
HEARTBEAT@BEDOK_D_R,1.3270466511216965,103.93142988335345,PA_RACKS,28,Y
430023-2,1.3134744713919086,103.89542948756299,HDB_RACKS,6,Y
440084-1,1.3021820470639118,103.90681254193262,HDB_RACKS,8,Y
464029-14,1.3240229414250968,103.93679441746643,HDB_RACKS,10,Y
PAYA LEBAR MRT A2_R,1.3183245982622038,103.89377628328866,MRT_RACKS,22,Y
BUS STOP 93099,1.313860315622856,103.93162072295338,Yellow Box,10,N
EAST COAST PARK (F1 TOILET) 2,1.3084789222902182,103.93941680770766,Yellow Box,16,N
COASTAL PLAYGROVE,1.29682852742077,103.89979793309104,NPARKS_RACKS,16,N
461430-1,1.3298437868706874,103.93291159628608,HDB_RACKS,30,Y
462429-1,1.3300679013690482,103.93270944721294,HDB_RACKS,40,Y
462429-2,1.3300642239190823,103.93249923198542,HDB_RACKS,8,Y
461429-2,1.3305699216120703,103.93289075037373,HDB_RACKS,20,Y
461429-3,1.3305242245169242,103.93267394131186,HDB_RACKS,14,Y
462222-1,1.3246471432033906,103.92810043970799,HDB_RACKS,54,N
KEMBANGAN MRT A1,1.3206775786777896,103.91282811253784,MRT_RACKS,18,N
KEMBANGAN MRT B7,1.3209259311505752,103.91223218000158,MRT_RACKS,15,N
PAYA LEBAR QUARTER,1.3180329126760928,103.89379811951781,MRT_RACKS,106,N
402358_1,1.3285909577860318,103.90016920050323,HDB_RACKS,20,Y
401358_1,1.3283821186939069,103.9004539848644,HDB_RACKS,20,Y
401356_1,1.3268916629829623,103.89946938563143,HDB_RACKS,18,Y
404356_1,1.3270759022304581,103.90034410213248,HDB_RACKS,4,Y
403356_1,1.3273543531826226,103.90000643022638,HDB_RACKS,10,Y
403356_2,1.327366633510971,103.90014882548431,HDB_RACKS,8,Y
404358_2,1.3294181060406678,103.89971152437332,HDB_RACKS,4,Y
404358_1,1.3294385781584162,103.89976848293948,HDB_RACKS,8,Y
404357_1,1.3292932268696367,103.8993351912875,HDB_RACKS,12,Y
402038_1,1.320455662038156,103.90073971204856,HDB_RACKS,22,Y
403038_1,1.3201984036383563,103.9007810338919,HDB_RACKS,16,Y
404356_2,1.3268506950791261,103.90023018015295,HDB_RACKS,12,Y
401038_1,1.3215466849845867,103.90015868604368,HDB_RACKS,22,Y
403358_2,1.3290618557104088,103.9000308865633,HDB_RACKS,14,Y
403358_1,1.3290331908177084,103.90009598066263,HDB_RACKS,10,Y
403357_2,1.3289676948083458,103.89936773007888,HDB_RACKS,6,Y
403357_1,1.3288939896341112,103.89936772812143,HDB_RACKS,10,Y
402357_2,1.328300249673659,103.89951010734134,HDB_RACKS,4,Y
402357_1,1.328206070401119,103.89952637854789,HDB_RACKS,4,Y
402357_4,1.328566407466901,103.89950197756535,HDB_RACKS,4,Y
402357_3,1.3283985232394957,103.89951010995574,HDB_RACKS,4,Y
401357_1,1.3278416383831053,103.89955891627172,HDB_RACKS,8,Y
402356_1,1.3274198901805057,103.89921715720787,HDB_RACKS,8,Y
BUS STOP 93149,1.3073459122063698,103.92787085450246,Yellow Box,10,N
BUS STOP 70071,1.3338194864986928,103.89840890067647,Yellow Box,13,N
BUS STOP 70081,1.3324244295791101,103.89525006988016,Yellow Box,10,N
BUS STOP 70089,1.3318606278461578,103.89437698971962,Yellow Box,10,N
BUS STOP 70091,1.330678743602161,103.89088328035074,Yellow Box,10,N
BUS STOP 70099,1.3305223386297733,103.89103524731262,Yellow Box,10,N
BUS STOP 70131,1.3327690107799186,103.88500481039418,Yellow Box,16,N
BUS STOP 70141,1.3332288400706047,103.887150472152,Yellow Box,10,N
BUS STOP 70191,1.3271778304065451,103.88800284034053,Yellow Box,10,N
BUS STOP 70251,1.3253171024377663,103.8903046263496,Yellow Box,10,N
BUS STOP 70269,1.3281556130630987,103.89018961120922,Yellow Box,10,N
BUS STOP 70271,1.3307099047143878,103.88924810278755,Yellow Box,16,N
BUS STOP 70279,1.3314450522756551,103.88951001212025,Yellow Box,10,N
BUS STOP 70299,1.337926704352636,103.88733802789868,Yellow Box,10,N
BUS STOP 70301,1.3396198082557618,103.88576724936215,Yellow Box,8,N
BUS STOP 70309,1.3394123423827637,103.88652988974962,Yellow Box,10,N
BUS STOP 71021,1.336647756561867,103.89480762949083,Yellow Box,8,N
BUS STOP 71029,1.336294297122592,103.89492313529796,Yellow Box,10,N
BUS STOP 71059,1.3408233671830947,103.89184478668082,Yellow Box,10,N
BUS STOP 71069,1.3387138145106077,103.89480986594994,Yellow Box,10,N
BUS STOP 71071,1.3365960895884839,103.89766551219722,Yellow Box,11,N
BUS STOP 71079,1.3357497531912157,103.89805574862966,Yellow Box,15,N
BUS STOP 71081,1.3338440576165902,103.90051978479647,Yellow Box,10,N
BUS STOP 71089,1.3326640134908883,103.90129011653912,Yellow Box,10,N
BUS STOP 71091,1.3305488234184681,103.90391365855304,Yellow Box,10,N
BUS STOP 71101,1.3281403385780917,103.90296850808426,Yellow Box,10,N
BUS STOP 71111,1.3266956433382164,103.90041079717184,Yellow Box,10,N
BUS STOP 71119,1.3267610646170755,103.9001300949342,Yellow Box,10,N
BUS STOP 71131,1.331185171617372,103.90138882032075,Yellow Box,10,N
BUS STOP 71141,1.329200862621235,103.89706895176037,Yellow Box,10,N
BUS STOP 71149,1.328780841633664,103.8968637061778,Yellow Box,10,N
BUS STOP 71151,1.328195089156552,103.89464981657116,Yellow Box,10,N
BUS STOP 71159,1.3277764170430737,103.8943038972738,Yellow Box,10,N
BUS STOP 71161,1.3274246875515852,103.89234637469335,Yellow Box,10,N
BUS STOP 71169,1.326963552672527,103.89185358616007,Yellow Box,10,N
BUS STOP 71171,1.3350349222993207,103.89249904172011,Yellow Box,10,N
BUS STOP 71181,1.343442137740386,103.89891771355825,Yellow Box,10,N
BUS STOP 71191,1.341443139405479,103.8982722532318,Yellow Box,10,N
BUS STOP 71201,1.3261305605095932,103.8979466662867,Yellow Box,10,N
BUS STOP 71209,1.3262032365581615,103.89754174484082,Yellow Box,10,N
BUS STOP 71219,1.325563213825797,103.89513365178675,Yellow Box,10,N
BUS STOP 71221,1.3264420914569859,103.89314876950687,Yellow Box,10,N
BUS STOP 71291,1.3372634846630849,103.90359488269083,Yellow Box,24,N
BUS STOP 71331,1.3370049875400067,103.90104056675013,Yellow Box,8,N
BUS STOP 72019,1.3288975264036909,103.90544620415181,Yellow Box,16,N
BUS STOP 72021,1.330960561565819,103.90628467055095,Yellow Box,10,N
BUS STOP 72029,1.3308976454968202,103.90663132772607,Yellow Box,12,N
BUS STOP 72051,1.3335469884344966,103.90431131603881,Yellow Box,10,N
BUS STOP 72059,1.3339017881308004,103.90450268152313,Yellow Box,10,N
BUS STOP 72061,1.3317147835761607,103.91027832431874,Yellow Box,10,N
BUS STOP 72069,1.3315692339171525,103.90957555159511,Yellow Box,13,N
BUS STOP 72071,1.3319851366790885,103.91144388663352,Yellow Box,10,N
BUS STOP 72079,1.3321917236213088,103.91231741466778,Yellow Box,10,N
BUS STOP 81129,1.3162757414575208,103.8921709843273,Yellow Box,10,N
BUS STOP 81221,1.319832433591462,103.89044103037236,Yellow Box,10,N
BUS STOP 82029,1.3156645232209128,103.89546236773526,Yellow Box,16,N
BUS STOP 82051,1.3006241794279463,103.89737624095162,Yellow Box,10,N
BUS STOP 82059,1.3014950457674095,103.89744760914662,Yellow Box,10,N
BUS STOP 82069,1.3170877656853626,103.9028732590904,Yellow Box,16,N
BUS STOP 82079,1.3079851571787038,103.89523391183141,Yellow Box,11,N
BUS STOP 82099,1.3129112093004633,103.89428614905252,Yellow Box,10,N
